2024-07-17 15:30:00,744 INFO    StreamThr :2529 [internal.py:wandb_internal():85] W&B internal server running at pid: 2529, started at: 2024-07-17 15:30:00.743708
2024-07-17 15:30:00,744 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: status
2024-07-17 15:30:00,750 INFO    WriterThread:2529 [datastore.py:open_for_write():87] open: /Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester/wandb/run-20240717_153000-4m9tybx8/run-4m9tybx8.wandb
2024-07-17 15:30:00,750 DEBUG   SenderThread:2529 [sender.py:send():379] send: header
2024-07-17 15:30:00,781 DEBUG   SenderThread:2529 [sender.py:send():379] send: run
2024-07-17 15:30:01,250 INFO    SenderThread:2529 [dir_watcher.py:__init__():211] watching files in: /Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester/wandb/run-20240717_153000-4m9tybx8/files
2024-07-17 15:30:01,250 INFO    SenderThread:2529 [sender.py:_start_run_threads():1188] run started: 4m9tybx8 with start time 1721223000.744104
2024-07-17 15:30:01,261 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: check_version
2024-07-17 15:30:01,262 DEBUG   SenderThread:2529 [sender.py:send_request():406] send_request: check_version
2024-07-17 15:30:01,361 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: run_start
2024-07-17 15:30:01,371 DEBUG   HandlerThread:2529 [system_info.py:__init__():26] System info init
2024-07-17 15:30:01,371 DEBUG   HandlerThread:2529 [system_info.py:__init__():41] System info init done
2024-07-17 15:30:01,371 INFO    HandlerThread:2529 [system_monitor.py:start():194] Starting system monitor
2024-07-17 15:30:01,371 INFO    SystemMonitor:2529 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-17 15:30:01,371 INFO    HandlerThread:2529 [system_monitor.py:probe():214] Collecting system info
2024-07-17 15:30:01,372 INFO    SystemMonitor:2529 [interfaces.py:start():188] Started cpu monitoring
2024-07-17 15:30:01,375 INFO    SystemMonitor:2529 [interfaces.py:start():188] Started disk monitoring
2024-07-17 15:30:01,378 INFO    SystemMonitor:2529 [interfaces.py:start():188] Started gpuapple monitoring
2024-07-17 15:30:01,382 INFO    SystemMonitor:2529 [interfaces.py:start():188] Started memory monitoring
2024-07-17 15:30:01,383 INFO    SystemMonitor:2529 [interfaces.py:start():188] Started network monitoring
2024-07-17 15:30:02,358 DEBUG   HandlerThread:2529 [system_info.py:probe():152] Probing system
2024-07-17 15:30:02,363 DEBUG   HandlerThread:2529 [system_info.py:_probe_git():137] Probing git
2024-07-17 15:30:02,392 DEBUG   HandlerThread:2529 [system_info.py:_probe_git():145] Probing git done
2024-07-17 15:30:02,392 DEBUG   HandlerThread:2529 [system_info.py:probe():200] Probing system done
2024-07-17 15:30:02,392 DEBUG   HandlerThread:2529 [system_monitor.py:probe():223] {'os': 'macOS-14.5-arm64-arm-64bit', 'python': '3.11.9', 'heartbeatAt': '2024-07-17T13:30:02.358983', 'startedAt': '2024-07-17T13:30:00.738448', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester/main_pytorch.py', 'codePathLocal': 'main_pytorch.py', 'codePath': 'main_pytorch.py', 'git': {'remote': 'https://github.com/wagnertamas/gym_env_tester.git', 'commit': '9db7eedea0d1e7aeda87af65fdffde2139416f69'}, 'email': 'wtamas99@yahoo.com', 'root': '/Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester', 'host': 'Wagner-MacBook-Pro.local', 'username': 'wagnertamas', 'executable': '/opt/anaconda3/envs/sumo_RL_pytorch/bin/python', 'cpu_count': 12, 'cpu_count_logical': 12, 'disk': {'/': {'total': 926.3517189025879, 'used': 568.8926391601562}}, 'gpuapple': {'type': 'Apple M3 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 18.0}}
2024-07-17 15:30:02,392 INFO    HandlerThread:2529 [system_monitor.py:probe():224] Finished collecting system info
2024-07-17 15:30:02,392 INFO    HandlerThread:2529 [system_monitor.py:probe():227] Publishing system info
2024-07-17 15:30:02,392 DEBUG   HandlerThread:2529 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-07-17 15:30:03,262 INFO    Thread-12 :2529 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester/wandb/run-20240717_153000-4m9tybx8/files/conda-environment.yaml
2024-07-17 15:30:05,761 DEBUG   HandlerThread:2529 [system_info.py:_save_conda():224] Saving conda packages done
2024-07-17 15:30:05,761 INFO    HandlerThread:2529 [system_monitor.py:probe():229] Finished publishing system info
2024-07-17 15:30:05,802 DEBUG   SenderThread:2529 [sender.py:send():379] send: files
2024-07-17 15:30:05,802 INFO    SenderThread:2529 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-07-17 15:30:05,802 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: status_report
2024-07-17 15:30:05,948 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: python_packages
2024-07-17 15:30:05,948 DEBUG   SenderThread:2529 [sender.py:send_request():406] send_request: python_packages
2024-07-17 15:30:05,948 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: stop_status
2024-07-17 15:30:05,948 DEBUG   SenderThread:2529 [sender.py:send_request():406] send_request: stop_status
2024-07-17 15:30:05,949 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:06,202 DEBUG   SenderThread:2529 [sender.py:send():379] send: telemetry
2024-07-17 15:30:06,202 DEBUG   SenderThread:2529 [sender.py:send():379] send: telemetry
2024-07-17 15:30:06,277 INFO    Thread-12 :2529 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester/wandb/run-20240717_153000-4m9tybx8/files/conda-environment.yaml
2024-07-17 15:30:06,277 INFO    Thread-12 :2529 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester/wandb/run-20240717_153000-4m9tybx8/files/wandb-metadata.json
2024-07-17 15:30:06,278 INFO    Thread-12 :2529 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester/wandb/run-20240717_153000-4m9tybx8/files/requirements.txt
2024-07-17 15:30:06,453 INFO    wandb-upload_0:2529 [upload_job.py:push():130] Uploaded file /var/folders/yn/dg_q2mz977vdg9hz0gn6wlzw0000gn/T/tmpvywan2v3wandb/b5496yan-wandb-metadata.json
2024-07-17 15:30:06,951 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:07,955 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:08,958 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:09,963 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:10,954 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: status_report
2024-07-17 15:30:10,967 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:11,299 INFO    Thread-12 :2529 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester/wandb/run-20240717_153000-4m9tybx8/files/output.log
2024-07-17 15:30:11,969 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:12,970 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:13,310 INFO    Thread-12 :2529 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester/wandb/run-20240717_153000-4m9tybx8/files/output.log
2024-07-17 15:30:13,972 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:14,973 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:15,958 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: status_report
2024-07-17 15:30:15,978 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:16,980 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
